name_1,name_2,is_duplicate
bridgestone mexico s.a . c.v .,bridgestone china research development .,1
zeon shanghai .,zeon corporation tse:4205,1
synthos,synthos dwory,1
aps paving&stone,lev thermoplasticas,0
chittagong water supply,t.a . corporation pvt . .,0
guangzhou evervan footwear .,lear corporation,0
sumika polymers north america .,sumika polymers mexico s rl cv,1
sunflag nigeria .,sunflag thailand .,1
shenzhen xingbao industrial .,bva .,0
bridgestone india pvt . .,bridgestone firestone mexico cv,1
trinseo europe gmb h trade register 20162359 tax d be0806160466,trinseo europe gmb h trade register 20162359,1
ict,cathay,0
basf chile s.a .,basf finlay pvt . .,1
fair moto .,ultra .,0
avk / s.,dongguan wan wei logistics park .,0
ingenieria metalica y plastica mexico s rl mi,edumex cv,0
synthos dwory 7 spolka,synthos kralupy,1
upl .,global polymer .,0
tire .,croslene chemical industries(shanghai .,0
sealers india,s k,0
basf chile s,basf chile s.a .,1
bridgestone firestone mexico cv,bridgestone firestone brasil,1
yokohama rubber .,yokohama tyre,1
pt bridgestone tire indonesia,bridgestone india pvt . .,1
pirelli neumaticos argentina,pirelli neumaticos,1
rg techno industrial products private .,iigm private .,0
globaltex,global logistics solutions,0
d india,hwaseung material india,0
rose associates,khatu jee associates,0
industrial services cv,cybermine integrated services pvt . .,0
ilg,franco fabril cordoba,0
brenntag mexico s.a . c.v .,brenntag chile comercial e industrial ltda,1
servicios y suministros equimaq 1712,d s,0
wohlers cargo logistica brasil ltda,gts logistics .,0
dsa,prime distribution usa corp .,0
fragmat tim d.o.o .,fragmat tim d.d .,1
konkola copper mines plc .,ram,0
pt bridgestone tire indonesia,bridgestone india,1
soprema drummondville,soprema sas,1
grupo sein,uip .,0
kenda rubber .,kenda farben india pvt . .,1
good earnings toys shenzhen .,goodyear corporation,0
comercializadora productos autoadhesivos arcla,mrf .,0
p t goodyear indonesia tbk,espa,0
bridgestone canada .,bridgestone india automotive,1
nis gpn subcidiary,naftna industrija srbije a.d . belex niis,1
cocopaving,soprema canada,0
s,yonglong wuzhou plastics hardware .,0
bostic,bo9stic,1
adams resources exploration corporation oil gas assets crocket irion counties texas,adams resources exploration corporation oil gas assets outside permian basin,1
sika,sika pakistan pvt .,1
fronius india private .,rieter india pvt . .,0
bridgestone tire,bridgestone ncr,1
giti tire mfg .,giti tire mfg . l.t.d .,1
shanghai uniwell chemical .,ray chemicals pvt . .,0
nokian taiers,total bitumen deutschland gmbh,0
organic textiles .com,mti,0
miura rubber wuxi .,uip .,0
ajc .,heshan gangrong shoe sole factory,0
produflex minas industria borrachas ltda,industrial roller corporation,0
soprema canada,soprema grobbendonk,1
yokohama americas,r s,0
soprema s.a .,soprema soprema sas,1
porr,porr ag,1
bridgestone stargard sp zoo,shenyang bridgestone,1
juliana comercio importacao e exportacao ltda,prexx comercio e importa o ltda,0
dsa,daimler ag,0
ksb mexico cv,north american production sharing mexico ssa cv,0
weigao plastic rubber products(shenzhen .,boluo county xinde plastics hardware products .,0
xeltic s.a .,rainbow rubber plastics .,0
reliance retail .,marks spencer reliance india pvt . .,1
armour india private .,ekta,0
synthomer c oterminal,synthomer . peachtree lenox bl bonded logistics 7320 statesville,1
forwarding minfer logistics,hli logistics,0
basf chile s,basf auxiliary chemicals,1
basf corporation,basf chile s.a .,1
iko,iko sas,1
varo energy,varo energy b.v .,1
basf,basf construction chemicals ua,1
m2,qingdao bonded port imp . commodities management .,0
arlanxeo brasil,arlanxeo canada .,1
michelin aircraft tire,shanghai michelin warrior tyre .,1
trinseo,trinseo europe gmb h trade register 20162359,1
bituver,isover saint - gobain,1
sanyhot,warden asphalt company,0
embatiba industria e comercio ltda,sankhla,0
dupont korea .,dupont brasil,1
sls m und exp . handelsgesellscha,s s imp . exp .,0
daewoo corp .,posco daewoo america corp . toronto b,1
ammbs,hayward,0
p.e . mexico s. r.l . de.c.v .,itt cannon mexico cv,0
mjm marketing .,arkema .,0
qingdao han yu logistics .,tri net logistics,0
fass l.l.c,merit chemical .,0
zhongshan yingyao leather goods .,guangzhou yixin leather .,0
yalteks yalitim malzemeleri san . ve tic . a.s,yalteks yalitim malzemeleri sanayi ve ticaret anonim sirketi,1
synthomer . peachtree lenox bl bonded logistics 7320 statesville,synthomer srl,1
madison administrative services,dsi,0
follmann chemie gmbh,"ooo""fol'mann",1
sika lanka pvt .,sika,1
nad s c v,dhl global forwarding,0
anand duplex .,bdp,0
sempertrans france belting technology,s,0
reliance spg mills .,reliance sibur elastomers pvt . .,1
bridgestone costa rica s.a .,bridgestone group,1
sinwa adhesives .,a.l .,0
c. hasse sohn inh . e. radecke gmbh kg,soudal,0
soprema grobbendonk,soprema nv,1
villanueva villanueva imp . srl .,arue,0
soprema castellbisbal,soprema canada,1
global wear solutions equip,w.a .,0
yokohama tire corporation,yokohama americas,1
henkel capital s.a . c.v .,b.c,0
basf pakistan .,basf corp .,1
juliana comercio importacao e exportacao ltda,sweetmix industria com importacao exportacao ltda,0
bridgestone ncr,bridgestone firestone venezolana,1
audi ag,zlt .,0
healthium medtech private .,bva .,0
bridgestone firestone venezolana,bridgestone firestone venezolana c,1
basf bangladesh .,basf .,1
bdp basf imp .,basf corporation,1
paul hartmann ag,ooo paul ' khartmann,1
shanghai changxing .,epsilon,0
basf corp .,basf costa rica sociedad anonima,1
bridgestone brasil industria e comercio ltda,esma industrial,0
pirelli tyre .,pirelli neumaticos,1
basf paper chemicals huizhou .,basf corporation,1
sika cambodia .,sika s a.,1
parker kawakami,parker kawakami .,1
ryohin keikaku reliance india private .,welspun india .,0
total bitumen deutschland gmbh,total bitumen gmbh,1
kumho tire georgia .,kumho tire tianjin .,1
zeon europe gmbh,zeon corporation tse:4205,1
giti tire hualin .,giti radial tire anhui,1
thai bridgestone .,bridgestone costa rica s.a .,1
cengiz insaat,cengiz insaat sanayi ve ticaret s,1
lamkin mexico cv,kinugawa mexico cv,0
zeon shanghai .,zeon corporation tse:4205,1
pirelli neumaticos s.a.i.c .,pirelli neumaticos s.a . c.v .,1
michelin siam .,michelin shenyang tire .,1
lohner bank eg .,woori bank,0
celanese europe bv - ex softer,celanese europe bv,1
manifatture tecniche industriali,attn,0
hai bao new light industrial products .,true industrial .,0
fit logistics cv,cinm logistica s.a .,0
xiamen xiangyu pil total logistics .,apx brasil logistica ltda,0
w. quandt dachbahnen und dachstoffe gmbh,w. quandt gmbh kg,1
bridgestone brasil industria e comenrcio ltda,pt bridgestone tire indonesia,1
michelin tyre plc,michelin group,1
arlanxeo singapore pte .,arlanxeo canada .,1
indonesia asian games organizing,asian tyres pvt .,0
michelin north america .,michelin india tamilnadu tyres private .,1
qingdaofreetradezoneshengshidainternationaltradeco . .,qingdao nexen tire corporation,0
m2,whitchem . chemical lane,0
bridgestone firestone brasil,bridgestone costa rica sociedad anoni,1
synthomer c oterminal warehouse,synthomer uk .,1
axxess .,acrocargo express usa .,0
sport vision doo,port ind shoe accessories private .,0
afi .,reda industrial materials fze,0
dalkia .,modaltrade usa .,0
avery dennison materials belgium,pavers .,0
ranyal pvt .,starke,0
versalis americas .,versalis sp,1
bridgestone neumaticos monterreysa cv,bridgestone huizhou tire .,1
eurovia czechy,eurovia cs,1
epg,golden high,0
yokohama americas,yokohama india pvt . .,1
xianhao mould plastics shenzhen .,c v .,0
bridgestone firestone venezolana c,bridgestone firestone brasil,1
bridgestone costa rica s.a .,bridgestone tianjin tire .,1
pims s.a . c.v .,zam zam enterprises,0
c log,shanghai e&t logistics .,0
danosa,danosa france,1
paul bauder gmbh kg,paul bauder gmbh kg bochum plant,1
bolton adhesives,emulzer standart uks - izotum,0
gamma service brasil ltda,d s,0
pirelli neumaticos s.a . c.v .,pirelli neumaticos cv boulev,1
contitech mexicana cv,contitech usa .,1
marks spencer reliance india pvt . .,reliance .,1
hascor metals s.a . c.v .,mittal,0
huizhou zhongyi diamond jewerly .,zeon corporation,0
soprema grobbendonk,soprema s.r.l .,1
rhenocoll - werk,rhenocoll - werk e.k .,1
bridgestone tianjin tire .,bridgestone firestone venezolana,1
al hathboor group l.l.c .,pf group s.a .,0
malarkey roofing products,malarkey roofing products,1
pt bridgestone tire indonesia,bridgestone firestone argentina saic,1
basf japan . 6 10 1 roppongi,basf japan .,1
michelin group,sociedade michelin participacoes indust e comercio l,1
yasir chemical,exxonmobil chemical americas,0
qingdao sino korea logistics .,d s,0
american cashew,vella mechanical services,0
shashvat .,nissan china .,0
pirelli neumaticos argentina,pirelli neumaticos s.a . c.v .,1
goter,goter thermoplastic compounds spa,1
bridgestone mexico s.a . c.v .,bridgestone ncr,1
global trade logistics mexico s. r.l . c.v .,itc,0
michelin group,shanghai michelin tire .,1
diamond plus general cont,inout corp .,0
puma energy espana,termocompo - industria termoplastica lda,0
volkswagen india private .,sgws indiana,0
rubber products distributors,torcas corp sas,0
toyo tire north,toyo trans .,1
al azani trding stores,shalfin wll,0
arlanxeo usa,arlanxeo group,1
izobud,izobud group companies,1
zhejiang qianlang imp . exp . .,tiantai huang teng imp . exp . . .,0
shanghai yingji electronics plastic material .,big 5 electronics .,0
sitara chemical .,chandras chemical enterprises pvt . .,0
fragmat,fragmat tim d.d .,1
marketing investment group s.a .,gti pvt . .,0
ktm ag,kitchens industria comercio ltda,0
michelin india technology center,michelin india technology center llp,1
bridgestone brasil industria e comercio ltda,bridgestone brasil industria e comenrcio ltda,1
m.b,pferdesporthaus loesdau gmb h,0
mz9 sports,zuma sports eirl,0
nizhnekamsk,oao nizhnekamskneftekhim,1
qingdao han yu logistics .,eurybia logistics .,0
michelin india technology center,michelin tyre plc,1
h.r .,aker solutions brasil ltda,0
exxonmobil chemical asia pacific,exxonmobil chemical baytown chemical plant,1
volvo logistics north america,gts logistics .,0
north american production sharing mexico ssa cv,r1 americas . 25,0
soprema iberia,soprema drummondville,1
omnova performance chemicals shanghai .,jsrtrading(shang hai .,0
idt plastic . guangzhou,stp .,0
bridgestone india automotive,bridgestone tianjin tire .,1
kraton polymers japan .,kraton polymers brasil,1
foshan new changsheng plastics films .,utc,0
ravi,sundeep,0
fisher controles mexico cv,ramgtex mexico s.a . c.v .,0
iko,iko slovakia,1
bridgestone firestone venezolana,bridgestone golf shenzhen .,1
active screw fastener,octene .,0
oliver rubber llp,imperial auto .,0
basf corp .,basf .,1
devi polymers private .,sunil polymers,0
gcb cv,saint gobain abrasives shanghai,0
formosa corp,tech industrials,0
bridgestone firestone brasil,bridgestone india pvt . .,1
sumitomo rubber inds,sumitomo rubber(hunan .,1
hexpol compounding uk .,hexpol compounding,1
amenity,merit chemical .,0
ol usa,world link fashion shanghai .,0
evonik corporation c / o stockhausen,evonik cryo,1
bridgestone firestone argentina saic,bridgestone group,1
michelin north america .,michelin tyre plc,1
bridgestone tire,bridgestone(shenyang tire .,1
dupont korea .,dupont teijin films,1
ideal,flexiflo projects gen.trading,0
grasim . vilayat,socer brasil e com . ltda,0
ptc .,rubberfran comercio industria importacao e exportacao,0
bva .,srp synthetic rubber products private .,0
itn logistics services .,n j .,0
yokohama tire corporation,yokohama rubber .,1
ol usa,qingdao shanghai trade,0
sika corporation,sika s.a . chile,1
clyde chemicals,cook chemical .,0
instaplac s.a .,calzados finos italianos cv,0
glenn gloss enterprise,diyom global enterprises,0
bridgestone group,bridgestone canada .,1
concord logistics,boc .,0
ceva logistics canada corp .,macle logistics cambodia .,0
shanghai michelin warrior tyre .,michelin shenyang tire .,1
trinseo europe gmb h trade register 20162359 tax d be0806160466,trinseo europe gmb h tax d be0806160466,1
rtp,aakash plastopack pvt . .,0
eosso brothers,inreco emulsje,0
onur taahhut,sanyhot adhesivos,0
zhoushan port .,suzhou ao fei da .,0
k - flex polska sp . z.o.o .,ooo k - fleks,1
ik plastic compound mexico cv,oun corporation,0
sika kimia sdn . bhd .,sika,1
bridgestone huizhou)synthetic rubber .,bridgestone ncr,1
kpg engineering,guangzhou sanxing precision mould plastic engineering .,0
adriatica bitumi,adriatica bitumi s.p.a .,1
total bitumen *,total romania s.a .,1
shri vallabh pittie group,cji group .,0
graneco usa .,ram,0
bridgestone neumaticos monterreysa cv,bridgestone tire,1
pavimental,pavimental s.p.a .,1
basf bangladesh .,basf,1
usa .,suja shoei private .,0
contitech australia pty .,contitech chile,1
pt bridgestone tire indonesia,thai bridgestone .,1
polyglass america mapei,polyglass,1
michelin shenyang tire .,shanghai michelin warrior tyre .,1
ozka lastik ve kaucuk sanayi ticaret,e care .,0
contitech chile s.a .,contitech transportbandsysteme gmb h,1
maquilados elastomeros cv,bymer elastomers,0
pirelli pneus ltda,pirelli venezuela c.a .,1
lusocopla,lusocopla - fabrica colas industriais lda,1
bridgestone mexico s.a . c.v .,pt bridgestone tire indonesia,1
arab star,century,0
bridgestone firestone brasil,arlanxeo brasil,0
quantum logistica ltda,cj logistics usa corp .,0
pirelli neumaticos s.a.i.c .,pirelli neumaticos,1
dongguan ying bao toys .,dongguan fei da toy mfg . .,0
pioneer rubber chemical,reda chemicals .,0
wild haggis sports,sodas sports,0
soprema castellbisbal,soprema iberia s.l .,1
albemarle corporation nyse alb,petrotekno,0
oun corporation,konishi ltd.shanghai,0
vibracoustic india private .,cusp pvt . .,0
forest rugby union club,s.r .,0
superior plastics,itc,0
bridgestone tire,bridgestone huizhou tire .,1
dortmunder gussasphalt gmbh kg,dortmunder gussasphalt gmbh kg,1
a.l .,mail mcquiston@advpolytech.com,0
takata ag,ooo takata rus,1
qingdao qihang tyre .,trb,0
industrial organics pty .,tiba,0
.,warden asphalt,0
hb chemical mexico cv,csg chemical .,0
srf .,distribuidora relojes y accesorios s.,0
von erich krahenbuhl,itc .,0
hyosung chemical fiber .,chandra chemicals,0
alfa smith beijing .,taraki s.a.s . 1341,0
ivemsa cv,tina beavers sherri woods,0
lg electronics usa inc1000 sylvan,ol usa,0
city ocean .,megachem specialty chemicals private .,0
iko .,pt bitratex,0
basf corporation,basf . yeosu,1
sadeca systems s.l.u,hutchinson sealing system .,0
binne,binne sohn gmbh kg dachbaustoffwerk,1
uptodate plastics packagings private .,captivate,0
shanghai xiang mao industrial .,nad s c v,0
tianjin jinjin general aviation,ict,0
orotec s.a .,royal cargo despachos e transporte ltda,0
contitech mexicana cv,contitech chile s.a .,1
afton chemical hyderabad pvt . .,afton chemical india private .,1
qsr .,hulas steel .,0
rotoflex ag,ao rotofleks,1
lcy elastomers lp,huizhou lcy elastomers corp .,1
mexico s.a . c.v .,banco unteramericano finanzas,0
fibras opticas mexico s.a . c.v .,i.b .,0
zeon corporation,zeon shanghai)co . .,1
astra microwave products,fexpro .,0
eet,guangzhou jian shun metal products .,0
j enterprises,y k enterprise .,0
basf peruana s.a .,basf .,1
annapurna rubber industres pvt . .,apa .,0
sika corporation,sika pakistan pvt .,1
rdu,omnova performance chemicals shanghai .,0
eia .,zhejiang qianlang imp . exp . .,0
plastronics,mitsubishi gas chemical engineering plastics .,0
bridgestone firestone venezolana,bridgestone neumaticos,1
nairobi sports house .,sport saller,0
bridgestone india pvt . .,pt bridgestone tire indonesia,1
ocean freight express,cn link freight services .,0
sumitomo corporation brasil,sumitomo corporation america,1
bajaj rubber,qi ya rubber products shanghai .,0
pirelli tire,pirelli neumaticos cv .,1
bridgestone stargard sp zoo,bridgestone golf shenzhen .,1
