name_1,name_2,is_duplicate
bridgestone india pvt . .,bridgestone firestone brasil,1
bridgestone stargard sp zoo,bridgestone firestone venezolana c,1
jsr corporation tse:4185,jsr bst elastomer,1
bridgestone brasil industria e comenrcio ltda,bridgestone ncr,1
bridgestone canada .,bridgestone huizhou)synthetic rubber .,1
toyo trans .,toyo tire north america,1
soprema canada,soprema sas,1
bridgestone ncr,bridgestone firestone argentina saic,1
sika s.a . chile,sika s a.,1
bridgestone brasil industria e comenrcio ltda,bridgestone mexico s.a . c.v .,1
soprema gmbh,soprema sourges,1
basf china . shanghai,basf,1
basf construction chemicals ua,basf corporation,1
sumitomo rubber usa 10 sheridan,sumitomo rubber changshu .,1
basf,basf finlay pvt . .,1
pirelli neumaticos cv boulev,pirelli neumaticos cv .,1
exxonmobil chemical,exxonmobil petroleum chemical,1
zeon italia srl,zeon europe gmbh,1
zeon belts private .,zeon corporation,1
sumika polymers north america,sumika polymers mexico s rl cv,1
sika,sika india private .,1
bridgestone costa rica sociedad anoni,bridgestone india pvt . .,1
versalis s.p.a .,versalis,1
bridgestone canada .,bridgestone firestone brasil,1
bharat polymers,bharat electronics .,1
bridgestone huizhou tire .,bridgestone ncr,1
bridgestone huizhou)synthetic rubber .,bridgestone neumaticos,1
zeon advance polymix .,zeon corporation tse:4205,1
bridgestone canada .,bridgestone firestone venezolana c,1
bridgestone neumaticos,bridgestone firestone argentina saic,1
soprema iberia s.l .,gestion soprema canada .,1
paul bauder gmbh kg bochum plant,paul bauder ag,1
bridgestone hosepower,bridgestone golf shenzhen .,1
sabic innovative plastics,sabic innovative plastics mexico s.,1
bridgestone brasil industria comercio ltda,bridgestone tire,1
daewoo america corp .,posco daewoo america corp .,1
soprema iberia s.l .,soprema sourges,1
soprema s.r.l .,soprema soprema sas,1
yokohama tire canada,yokohama tire corp .,1
bridgestone huizhou)synthetic rubber .,bridgestone tire,1
kenda rubber .,kenda farben india pvt . .,1
bridgestone firestone brasil,bridgestone india pvt . .,1
bridgestone india,bridgestone stargard sp zoo,1
arlanxeo usa,arlanxeo canada .,1
sika s.a . chile,sika . vietnam,1
daewoo paper mfg.cd . .,daewoo corp .,1
reliance retail .,reliance clothing india private .,1
bridgestone tianjin tire .,bridgestone brasil industria e comenrcio ltda,1
bridgestone huizhou tire .,bridgestone mexico s.a . c.v .,1
bridgestone huizhou)synthetic rubber .,bridgestone india,1
evonik corporation c / o stockhausen,evonik corp .,1
sika cambodia . warehouse,sika cambodia .,1
bridgestone mexico s.a . c.v .,bridgestone india automotive,1
del corona scardigli usa,del corona scardigli mexico,1
basf,basf . yeosu,1
michelin group,michelin espana portugal,1
michelin group,shanghai michelin tire .,1
soprema s.a .,gestion soprema canada .,1
ineos styrolution india .,ineos usa,1
kraton polymers .,kraton polymers brasil,1
flex?computing?(suzhou ? ? .,flex sol,1
bridgestone firestone venezolana c,bridgestone firestone venezolana,1
sika thailand,sika,1
michelin group,sociedade michelin participacoes indust e comercio l,1
sumitomo rubber brasil ltda,sumitomo corporation brasil,1
total bitumen gmbh,total france arnay le duc,1
contitech transportbandsysteme gmb h,contitech australia pty .,1
giti tire mfg . usa,giti tire hualin .,1
basf .,basf corporation,1
goodyear,goodyear tire rubber company,1
shanghai synthomer chemicals .,synthomer,1
bridgestone brasil industria e comenrcio ltda,bridgestone hosepower,1
pirelli tyre .,pirelli neumaticos argentina,1
bridgestone india pvt . .,thai bridgestone .,1
trinseo europe gmb h trade register 20162359,trinseo,1
basf corp .,basf bangladesh .,1
bridgestone neumaticos,bridgestone group,1
basf japan .,basf corp .,1
posco daewoo america corp .,fc daewoo textile,1
bridgestone china research development .,bridgestone americas tire,1
bridgestone tire,bridgestone firestone argentina saic,1
arlanxeo singapore pte . .,arlanxeo canada .,1
k - flex usa,k - flex usa,1
basf,bdp basf imp .,1
basf corp .,basf construction chemicals ua,1
aikkhoff bergbautekhnik gmbkh,"ooo""aikkhoff sibir '",1
pt bridgestone tire indonesia,bridgestone india automotive,1
jx nippon oil gas exploration technical services corporation,jx nippon oil gas exploration corporation,1
bridgestone india pvt . .,bridgestone tire,1
basf corporation,basf india .,1
soprema drummondville,soprema gmbh,1
bridgestone huizhou)synthetic rubber .,bridgestone india pvt . .,1
bridgestone firestone venezolana c,bridgestone hosepower,1
albemarle corporation,albemarle corporation nyse alb,1
owens corning,owens corning glass metal services,1
shanghai synthomer chemicals .,synthomer c oterminal,1
michelin india private .,michelin espana portugal,1
arlanxeo canada .,arlanxeo usa,1
bridgestone firestone mexico cv,bridgestone firestone venezolana,1
basf costa rica sociedad anonima,basf corp .,1
basf japan .,basf bangladesh .,1
soprema salgareda,soprema s.r.l .,1
epiroc drilling solutions,"ooo""epirok rus",1
total polska sp . z o.o .,total romania s.a .,1
soprema grobbendonk,soprema salgareda,1
bridgestone india pvt . .,bridgestone canada .,1
emam asfaltos,emam asfal'tos,1
bridgestone tire,bridgestone costa rica sociedad anoni,1
bridgestone group,bridgestone firestone brasil,1
exxonmobil chemical asia pacific,exxonmobil chemical americas po box 4549 houston,1
basf corp .,basf india .,1
michelin tyre plc,michelin india technology center llp,1
pirelli neumaticos cv .,pirelli neumaticos,1
soprema s.a .,soprema oberrossbach,1
basf paper chemicals huizhou .,basf corp .,1
"ooo""impeks","ooo""impeks",1
lagan bitumen,lagan bitumen limited,1
ikea distribution services,ikea distribution service(shanghai,1
bridgestone neumaticos,bridgestone neumaticos monterreysa cv,1
arlanxeo singapore pte . .,arlanxeo brasil,1
bridgestone mexico s.a . c.v .,bridgestone hosepower,1
bridgestone group,bridgestone stargard sp zoo,1
lindner aktiengesellschaft,"ooo""lindner",1
sumitomo warehouse usa . .,sumitomo rubber industriesusa,1
dorken gmbh . kg,"ooo""diorken",1
basf turk kimya san ve tic.tld.sti,basf turk kimya san.ve tic ltd.sti,1
soprema drummondville,soprema sourges,1
jsr corporation,bst elastomers,1
bridgestone stargard sp zoo,bridgestone neumaticos monterreysa cv,1
petro - canada denmark gmbh,petro - canada oil sands .,1
ineos styrolution brasil polimeros ltda,ineos styrolution america,1
shanghai michelin warrior tyre .,shanghai michelin tire .,1
basf,basf costa rica sociedad anonima,1
pirelli tyre .,pirelli neumaticos cv boulev,1
giti tire mfg . usa,giti tire mfg . usa .,1
sumitomo rubber brasil ltda,sumitomo rubber usa,1
sika cambodia . warehouse,sika colombia s.a .,1
sociedade michelin participacoes indust e comercio l,michelin siam .,1
giti tire usa .,giti tire mfg . usa,1
bridgestone stargard sp zoo,bridgestone group,1
sumitomo rubber(hunan .,sumitomo warehouse usa . .,1
soprema alpiarca,soprema oberrossbach,1
arlanxeo canada .,arlanxeo brasil,1
contitech usa .,contitech australia pty .,1
yokohama tyre,yokohama tire canada,1
total ceska republika s.r.o .,total france arnay le duc,1
pirelli neumaticos,pirelli tire,1
kumho tire changchun .,kumho tire tianjin .,1
basf corporation,basf bangladesh .,1
sumitomo rubber inds,sumitomo rubber usa 10 sheridan,1
soprema salgareda,soprema s.a.s .,1
rhenocoll - werk,rhenocoll - werk e.k .,1
basf,basf japan .,1
automotive performance material apm,automotive performance materials,1
"sia""centrum europa",ooo tsentrum,1
bridgestone tire,bridgestone firestone venezolana c,1
orac n.v .,"ooo""orak",1
bridgestone india,bridgestone costa rica sociedad anoni,1
bridgestone hosepower,bridgestone india pvt . .,1
synthos dwory,synthos dwory 7 spolka,1
joss,joss holding b.v .,1
exxonmobil chemical,exxonmobil servicios petroleros mexico cv,1
petro - canada energy north sea limited,petro - canada denmark gmbh,1
bridgestone mexico s.a . c.v .,bridgestone huizhou)synthetic rubber .,1
kraton polymers .,kraton polymers .,1
sumitomo corp . america,sumitomo corporation america,1
basf chile s,basf colors effects usa,1
bridgestone neumaticos,bridgestone costa rica s.a .,1
bridgestone huizhou tire .,bridgestone tire,1
lgchem,lg chem .,1
technpvinyl polymers india .,technovinyl polymers india,1
arlanxeo,arlanxeo singapore pte . . tearlanxeo canada . 1265 vidal,1
bridgestone india automotive products private .,bridgestone stargard sp zoo,1
pirelli neumaticos s.a . c.v .,pirelli neumaticos argentina,1
brenntag vietnam .,brenntag peru s.a.c .,1
trinseo europe gmb h vat d nl819885150 b01,trinseo,1
demo s.r.l .,"ooo""demo",1
basf corporation,basf costa rica sociedad anonima,1
sumitomo rubber(hunan .,sumitomo rubber usa,1
basf turk kimya san ve tic.tld.sti,basf .,1
bridgestone firestone argentina saic,bridgestone firestone brasil,1
kraton polymers .,kraton polymers japan .,1
basf auxiliary chemicals,basf chile s,1
sumitomo rubber,sumitomo rubber usa 10 sheridan,1
sumitomo rubber north america .,sumitomo rubber usa 10 sheridan,1
binne sohn gmbh kg,binne sohn gmbh kg dachbaustoffwerk,1
soprema iberia,gestion soprema canada .,1
daewoo corp .,posco daewoo america corp .,1
soprema castellbisbal,soprema grobbendonk,1
arlanxeo singapore pte .,arlanxeo singapore pte . lt,1
sika singapore pte . .,sika china .,1
daewoo corp .,daewoo paper mfg.cd . .,1
bridgestone costa rica s.a .,bridgestone costa rica sociedad anoni,1
bridgestone canada .,bridgestone india pvt . .,1
ravago . hk,ravago distribution,1
michelin india private .,michelin india technology center llp,1
sumitomo rubber inds,sumitomo rubber usa,1
sika cambodia .,sika colombia s.a .,1
nitro flex x s.a.c .,k flex usa,1
bridgestone tire,bridgestone huizhou)synthetic rubber .,1
jx nippon oil gas exploration brasil ltda,jx nippon oil gas exploration australia pty .,1
tokyo zairyo india private limited,tokyo zairyo .,1
saint - gobain,isover saint - gobain,1
yokohama tyre,yokohama tire corp .,1
michelin group,michelin aircraft tire,1
contitech chile s.a .,contitech transportbandsysteme gmb h,1
michelin group,michelin research development center shanghai .,1
jx nippon oil gas exploration technical services corporation,jx nippon oil gas exploration myanmar limited,1
soprema blonie,soprema grobbendonk,1
soprema oberrossbach,soprema s.a.s .,1
arlanxeo brasil,arlanxeo singapore pte . .,1
sika s.a . chile,sika,1
pirelli venezuela c.a .,pirelli pneus ltda,1
shanghai toyo ink mfg . .,zhuhai toyo ink .,1
dortmunder gussasphalt gmbh kg,dortmunder gussasphalt gmbh kg,1
basf peruana s.a .,basf pakistan .,1
yokohama tire mfg . virgini,yokohama tire corporation,1
arlanxeo singapore pte . .,arlanxeo,1
michelin aircraft tire,michelin na asrc,1
soprema castellbisbal,soprema canada,1
kenda farben india pvt . .,kenda rubber .,1
georg boerner,georg borner chemisches werk fur dach- und bautenschutz gmbh kg,1
basf colors effects usa,basf corporation,1
synthomer c oterminal,synthomer c oterminal warehouse,1
soprema blonie,gestion soprema canada .,1
bridgestone americas tire,bridgestone india,1
brenntag australia pty .,brenntag ecuador s.a .,1
bridgestone ncr,warren plant bato bridgestone,1
pirelli neumaticos,pirelli neumaticos s.a . cv,1
basf pakistan private .,basf corp .,1
bridgestone india pvt . .,bridgestone neumaticos monterreysa cv,1
pirelli neumaticos s.a . c.v .,pirelli pneus ltda,1
tim izolirka,tim izolirka d.o.o .,1
trinseo,trinseo europe gmb h trade register 20162359 tax d be0806160466,1
ooo braas - dsk 1,ooo braas - dsk 1,1
total polska,total rumunia,1
zeon medical guangzhou,zeon corporation tse:4205,1
bridgestone huizhou)synthetic rubber .,bridgestone ncr,1
indian synthetic rubber private .,indian synthetic rubber pvt . .,1
bosch thermotechnik gmbh,ooo bosh termotekhnika,1
pirelli tire,pirelli neumaticos s.a . c.v .,1
tokyo zairyo u.s.a . .,tokyo zairyo .,1
sika s a.,sika s.a . chile,1
mondelez europe gmbh,"ooo""mon'delis rus '",1
brenntag ingredients .,brenntag vietnam .,1
sumitomo rubber,sumitomo rubber north america .,1
kerabit,kerabitpro oy,1
basf corp .,basf . yeosu,1
brenntag vietnam .,brenntag mexico s.a . c.v .,1
polyglass,polyglass s.p.a .,1
shenyang bridgestone,bridgestone group,1
bharat adhesives,bharat heavy electricals .,1
pirelli tyre .,pirelli neumaticos s.a . c.v .,1
dupont korea .,dupont teijin films,1
bridgestone firestone venezolana c,pt bridgestone tire indonesia,1
bridgestone india automotive,bridgestone canada .,1
k flex usa,flex sol,1
ter hell strabeq,ter hell gmbh,1
dana industrias ltda,dana,1
sumitomo rubber usa,sumitomo rubber(hunan .,1
shanghai michelin tire .,michelin siam .,1
posco daewoo america corp .,daewoo corp .,1
gummiwerk kraiburg gmbh&co.kg,"ooo""kraiburg",1
sika pakistan pvt .,sika,1
eni jr286 .,eni jr286 . code 26 273374500,1
fatih okce,fatih okce sanayi ve ticaret anonim sirketi,1
bridgestone costa rica sociedad anoni,bridgestone costa rica s.a .,1
bridgestone neumaticos monterreysa cv,bridgestone india pvt . .,1
paul bauder gmbh kg,paul bauder gmbh co.kg achim plant,1
bridgestone costa rica s.a .,bridgestone ncr,1
k flex usa,nichirin flex u . s . . .,1
bridgestone firestone argentina saic,bridgestone tire,1
basf,basf turk kimya san ve tic.tld.sti,1
technonikol,technonikol .,1
bridgestone firestone brasil,bridgestone costa rica sociedad anoni,1
basf peruana s.a .,basf pakistan private .,1
jx nippon oil gas exploration corporation,jx nippon oil gas exploration technical services corporation,1
thuan loi rubber .,thuan loi rubber,1
"ooo""dom odezhdy","ooo""dom odezhdy",1
fc daewoo textile,posco daewoo america corp .,1
dow chemical company,dupont,1
bridgestone ncr,bridgestone firestone brasil,1
posco daewoo america corp . toronto b,posco daewoo america corp .,1
soprema canada,soprema oberrossbach,1
basf corporation,basf colors effects usa,1
shanghai michelin tire .,michelin group,1
reliance .,reliance bally india private .,1
bridgestone neumaticos monterreysa cv,bridgestone costa rica s.a .,1
soprema blonie,soprema iberia s.l .,1
basf turk kimya san.ve tic ltd.sti,basf,1
"china national petroleum waterproof shenzhen ,ltd .",china national petroleum waterproof,1
afton chemical hyderabad pvt . .,afton chemical mexicosa cv,1
franchescetti,calzaturificio franceschetti s.r.l .,1
zeon corporation,zeon advanced polymix .,1
pirelli tyre .,pirelli pneus ltda,1
agip,agip   eni group,1
bridgestone india pvt . .,bridgestone tianjin tire .,1
soprema grobbendonk,soprema oberrossbach,1
basf bangladesh .,basf corp .,1
paul bauder gmbh kg landsberg plant,paul bauder gmbh kg stuttgart plant,1
iko sales,iko slovakia,1
soprema drummondville,soprema sas,1
basf construction chemicals,basf corp .,1
bridgestone mexico s.a . c.v .,bridgestone huizhou tire .,1
sumitomo rubber brasil ltda,sumitomo chemical brasil representacoes limitada,1
"ooo""novyi mir","ooo""novyi mir",1
basf japan . 6 10 1 roppongi,basf,1
basf .,basf turk kimya san.ve tic ltd.sti,1
pirelli tyre .,pirelli neumaticos s.a . cv,1
mitsubishi chemical china commerce .,mitsubishi chemical performance,1
paul bauder gmbh kg stuttgart plant,paul bauder ag,1
hexpol compounding,hexpol compounding uk .,1
youngnam spinning,youngnam spinning .,1
sumitomo corporation brasil,sumitomo rubber brasil ltda,1
kumho tire tianjin .,kumho tire goergia .,1
yokohama mfg .,yokohama rubber .,1
contitech fluid mexicana cv,contitech india private .,1
contitech chile s.a .,contitech australia pty .,1
kraton polymers,kraton polymers shanghai .,1
exxonmobil chemical asia pacific,exxonmobil chemical baytown chemical plant,1
bridgestone tire,bridgestone americas tire,1
bridgestone ncr,bridgestone huizhou tire .,1
michelin india tamilnadu tyres private .,michelin na asrc,1
m. holland,m.holland,1
sumitomo warehouse usa . .,sumitomo rubber,1
ashland specialty ingredients gp,ashland .,1
jx nippon oil gas exploration brasil ltda,nippon oil exploration limited,1
bridgestone firestone venezolana,bridgestone huizhou tire .,1
